round_start_time,round_end_time,stage,match_id,game_number,match_winner,map_winner,map_loser,map_name,map_round,winning_team_final_map_score,losing_team_final_map_score,control_round_name,attacker,defender,team_one_name,team_two_name,attacker_payload_distance,defender_payload_distance,attacker_time_banked,defender_time_banked,attacker_control_perecent,defender_control_perecent,attacker_round_end_score,defender_round_end_score
3/3/2018 2:13,3/3/2018 2:21,Overwatch League - Stage 2,10297,1,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Hanamura,1,2,1,NULL,Los Angeles Gladiators,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,0,0,0,240,NULL,NULL,1,0
3/3/2018 2:23,3/3/2018 2:30,Overwatch League - Stage 2,10297,1,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Hanamura,2,2,1,NULL,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,Los Angeles Gladiators,0,0,36.52301025,0,NULL,NULL,2,1
3/3/2018 2:38,3/3/2018 2:43,Overwatch League - Stage 2,10297,2,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,Nepal,1,2,0,Sanctum,Los Angeles Gladiators,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,0,0,0,0,100,99,1,0
3/3/2018 2:44,3/3/2018 2:49,Overwatch League - Stage 2,10297,2,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,Nepal,2,2,0,Shrine,Los Angeles Gladiators,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,0,0,0,0,100,66,2,0
3/3/2018 3:06,3/3/2018 3:13,Overwatch League - Stage 2,10297,3,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Hollywood,1,2,1,NULL,Los Angeles Gladiators,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,112.4275284,0,0,0,NULL,NULL,1,0
3/3/2018 3:15,3/3/2018 3:18,Overwatch League - Stage 2,10297,3,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Hollywood,2,2,1,NULL,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,Los Angeles Gladiators,112.4332275,112.4275284,203.5969849,0,NULL,NULL,2,1
3/3/2018 3:24,3/3/2018 3:29,Overwatch League - Stage 2,10297,4,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Watchpoint: Gibraltar,1,1,0,NULL,Los Angeles Gladiators,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,84.1285553,0,0,240,NULL,NULL,0,0
3/3/2018 3:31,3/3/2018 3:32,Overwatch League - Stage 2,10297,4,Seoul Dynasty,Seoul Dynasty,Los Angeles Gladiators,Watchpoint: Gibraltar,2,1,0,NULL,Seoul Dynasty,Los Angeles Gladiators,Seoul Dynasty,Los Angeles Gladiators,84.1394577,84.1285553,168.788147,0,NULL,NULL,1,0
3/3/2018 4:02,3/3/2018 4:11,Overwatch League - Stage 2,10298,1,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Hanamura,1,2,1,NULL,Dallas Fuel,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,0,0,0,240,NULL,NULL,1,0
3/3/2018 4:13,3/3/2018 4:17,Overwatch League - Stage 2,10298,1,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Hanamura,2,2,1,NULL,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,0,0,229.2820282,0,NULL,NULL,2,1
3/3/2018 4:25,3/3/2018 4:30,Overwatch League - Stage 2,10298,2,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Nepal,1,2,1,Village,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,0,0,0,0,100,99,1,0
3/3/2018 4:31,3/3/2018 4:34,Overwatch League - Stage 2,10298,2,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Nepal,2,2,1,Sanctum,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,0,0,0,0,30,100,1,1
3/3/2018 4:35,3/3/2018 4:39,Overwatch League - Stage 2,10298,2,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Nepal,3,2,1,Shrine,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,0,0,0,0,67,100,1,2
3/3/2018 4:57,3/3/2018 5:04,Overwatch League - Stage 2,10298,3,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Hollywood,1,2,1,NULL,Dallas Fuel,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,113.3009109,0,0,0,NULL,NULL,1,0
3/3/2018 5:06,3/3/2018 5:09,Overwatch League - Stage 2,10298,3,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Hollywood,2,2,1,NULL,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,113.3084793,113.3009109,233.4549866,0,NULL,NULL,2,1
3/3/2018 5:16,3/3/2018 5:22,Overwatch League - Stage 2,10298,4,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,Watchpoint: Gibraltar,1,3,2,NULL,Dallas Fuel,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,88.72163391,0,87.86021423,240,NULL,NULL,3,0
3/3/2018 5:24,3/3/2018 5:32,Overwatch League - Stage 2,10298,4,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,Watchpoint: Gibraltar,2,3,2,NULL,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,88.11566162,88.72163391,0,87.86021423,NULL,NULL,2,3
3/3/2018 21:13,3/3/2018 21:17,Overwatch League - Stage 2,10299,1,London Spitfire,London Spitfire,Philadelphia Fusion,Hanamura,1,1,0,NULL,Philadelphia Fusion,London Spitfire,London Spitfire,Philadelphia Fusion,0,0,0,240,NULL,NULL,0,0
3/3/2018 21:19,3/3/2018 21:20,Overwatch League - Stage 2,10299,1,London Spitfire,London Spitfire,Philadelphia Fusion,Hanamura,2,1,0,NULL,London Spitfire,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,0,0,185.029007,0,NULL,NULL,1,0
3/3/2018 21:27,3/3/2018 21:31,Overwatch League - Stage 2,10299,2,London Spitfire,London Spitfire,Philadelphia Fusion,Nepal,1,2,0,Village,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,London Spitfire,0,0,0,0,80,100,0,1
3/3/2018 21:32,3/3/2018 21:36,Overwatch League - Stage 2,10299,2,London Spitfire,London Spitfire,Philadelphia Fusion,Nepal,2,2,0,Shrine,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,London Spitfire,0,0,0,0,68,100,0,2
3/3/2018 21:55,3/3/2018 22:00,Overwatch League - Stage 2,10299,3,London Spitfire,London Spitfire,Philadelphia Fusion,Hollywood,1,1,0,NULL,Philadelphia Fusion,London Spitfire,London Spitfire,Philadelphia Fusion,0,0,0,0,NULL,NULL,0,0
3/3/2018 22:01,3/3/2018 22:02,Overwatch League - Stage 2,10299,3,London Spitfire,London Spitfire,Philadelphia Fusion,Hollywood,2,1,0,NULL,London Spitfire,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,0,0,188.8730011,0,NULL,NULL,1,0
3/3/2018 22:10,3/3/2018 22:17,Overwatch League - Stage 2,10299,4,London Spitfire,London Spitfire,Philadelphia Fusion,Route 66,1,2,1,NULL,Philadelphia Fusion,London Spitfire,London Spitfire,Philadelphia Fusion,58.18872833,0,0,240,NULL,NULL,1,0
3/3/2018 22:19,3/3/2018 22:24,Overwatch League - Stage 2,10299,4,London Spitfire,London Spitfire,Philadelphia Fusion,Route 66,2,2,1,NULL,London Spitfire,Philadelphia Fusion,London Spitfire,Philadelphia Fusion,58.21616364,58.18872833,114.3597412,0,NULL,NULL,2,1
3/3/2018 23:01,3/3/2018 23:05,Overwatch League - Stage 2,10300,1,New York Excelsior,New York Excelsior,Houston Outlaws,Volskaya Industries,1,1,0,NULL,Houston Outlaws,New York Excelsior,New York Excelsior,Houston Outlaws,0,0,0,240,NULL,NULL,0,0
3/3/2018 23:07,3/3/2018 23:08,Overwatch League - Stage 2,10300,1,New York Excelsior,New York Excelsior,Houston Outlaws,Volskaya Industries,2,1,0,NULL,New York Excelsior,Houston Outlaws,New York Excelsior,Houston Outlaws,0,0,162.5169983,0,NULL,NULL,1,0
3/3/2018 23:15,3/3/2018 23:20,Overwatch League - Stage 2,10300,2,New York Excelsior,New York Excelsior,Houston Outlaws,Lijiang Tower,1,2,1,Control Center,Houston Outlaws,New York Excelsior,Houston Outlaws,New York Excelsior,0,0,0,0,100,99,1,0
3/3/2018 23:21,3/3/2018 23:25,Overwatch League - Stage 2,10300,2,New York Excelsior,New York Excelsior,Houston Outlaws,Lijiang Tower,2,2,1,Garden,Houston Outlaws,New York Excelsior,Houston Outlaws,New York Excelsior,0,0,0,0,59,100,1,1
3/3/2018 23:26,3/3/2018 23:29,Overwatch League - Stage 2,10300,2,New York Excelsior,New York Excelsior,Houston Outlaws,Lijiang Tower,3,2,1,Night Market,Houston Outlaws,New York Excelsior,Houston Outlaws,New York Excelsior,0,0,0,0,0,100,1,2
3/3/2018 23:48,3/3/2018 23:54,Overwatch League - Stage 2,10300,3,New York Excelsior,New York Excelsior,Houston Outlaws,King's Row,1,6,5,NULL,Houston Outlaws,New York Excelsior,New York Excelsior,Houston Outlaws,70.28954315,0,103.4960251,0,NULL,NULL,3,0
3/3/2018 23:56,3/4/2018 0:02,Overwatch League - Stage 2,10300,3,New York Excelsior,New York Excelsior,Houston Outlaws,King's Row,2,6,5,NULL,New York Excelsior,Houston Outlaws,New York Excelsior,Houston Outlaws,70.29721832,70.28954315,125.8129959,103.4960251,NULL,NULL,3,3
3/4/2018 0:04,3/4/2018 0:07,Overwatch League - Stage 2,10300,3,New York Excelsior,New York Excelsior,Houston Outlaws,King's Row,3,6,5,NULL,Houston Outlaws,New York Excelsior,New York Excelsior,Houston Outlaws,31.80677795,70.29721832,0,125.8129959,NULL,NULL,5,3
3/4/2018 0:08,3/4/2018 0:12,Overwatch League - Stage 2,10300,3,New York Excelsior,New York Excelsior,Houston Outlaws,King's Row,4,6,5,NULL,New York Excelsior,Houston Outlaws,New York Excelsior,Houston Outlaws,31.81625366,31.80677795,0,0,NULL,NULL,6,5
3/4/2018 0:19,3/4/2018 0:26,Overwatch League - Stage 2,10300,4,New York Excelsior,New York Excelsior,Houston Outlaws,Route 66,1,2,1,NULL,Houston Outlaws,New York Excelsior,New York Excelsior,Houston Outlaws,70.38287354,0,0,240,NULL,NULL,1,0
3/4/2018 0:28,3/4/2018 0:33,Overwatch League - Stage 2,10300,4,New York Excelsior,New York Excelsior,Houston Outlaws,Route 66,2,2,1,NULL,New York Excelsior,Houston Outlaws,New York Excelsior,Houston Outlaws,70.41170502,70.38287354,51.4758606,0,NULL,NULL,2,1
3/4/2018 1:04,3/4/2018 1:09,Overwatch League - Stage 2,10301,1,San Francisco Shock,San Francisco Shock,Shanghai Dragons,Hanamura,1,1,0,NULL,Shanghai Dragons,San Francisco Shock,San Francisco Shock,Shanghai Dragons,0,0,0,240,NULL,NULL,0,0
3/4/2018 1:11,3/4/2018 1:11,Overwatch League - Stage 2,10301,1,San Francisco Shock,San Francisco Shock,Shanghai Dragons,Hanamura,2,1,0,NULL,San Francisco Shock,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,0,0,189.0610046,0,NULL,NULL,1,0
3/4/2018 1:18,3/4/2018 1:23,Overwatch League - Stage 2,10301,2,San Francisco Shock,San Francisco Shock,Shanghai Dragons,Nepal,1,2,1,Sanctum,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,0,0,0,0,100,83,1,0
3/4/2018 1:24,3/4/2018 1:29,Overwatch League - Stage 2,10301,2,San Francisco Shock,San Francisco Shock,Shanghai Dragons,Nepal,2,2,1,Shrine,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,0,0,0,0,99,100,1,1
3/4/2018 1:30,3/4/2018 1:34,Overwatch League - Stage 2,10301,2,San Francisco Shock,San Francisco Shock,Shanghai Dragons,Nepal,3,2,1,Village,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,San Francisco Shock,0,0,0,0,84,100,1,2
3/4/2018 1:49,3/4/2018 1:58,Overwatch League - Stage 2,10301,3,San Francisco Shock,San Francisco Shock,Shanghai Dragons,King's Row,1,3,2,NULL,Shanghai Dragons,San Francisco Shock,San Francisco Shock,Shanghai Dragons,46.54039764,0,0,0,NULL,NULL,2,0
3/4/2018 2:00,3/4/2018 2:07,Overwatch League - Stage 2,10301,3,San Francisco Shock,San Francisco Shock,Shanghai Dragons,King's Row,2,3,2,NULL,San Francisco Shock,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,46.54891205,46.54039764,67.60803223,0,NULL,NULL,3,2
3/4/2018 2:14,3/4/2018 2:22,Overwatch League - Stage 2,10301,4,San Francisco Shock,San Francisco Shock,Shanghai Dragons,Watchpoint: Gibraltar,1,5,4,NULL,Shanghai Dragons,San Francisco Shock,San Francisco Shock,Shanghai Dragons,88.75663757,0,0,240,NULL,NULL,3,0
3/4/2018 2:24,3/4/2018 2:30,Overwatch League - Stage 2,10301,4,San Francisco Shock,San Francisco Shock,Shanghai Dragons,Watchpoint: Gibraltar,2,5,4,NULL,San Francisco Shock,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,88.70901489,88.75663757,191.4574585,60,NULL,NULL,3,3
3/4/2018 2:32,3/4/2018 2:34,Overwatch League - Stage 2,10301,4,San Francisco Shock,San Francisco Shock,Shanghai Dragons,Watchpoint: Gibraltar,3,5,4,NULL,Shanghai Dragons,San Francisco Shock,San Francisco Shock,Shanghai Dragons,48.52687073,88.70901489,0,191.4574585,NULL,NULL,4,3
3/4/2018 2:35,3/4/2018 2:38,Overwatch League - Stage 2,10301,4,San Francisco Shock,San Francisco Shock,Shanghai Dragons,Watchpoint: Gibraltar,4,5,4,NULL,San Francisco Shock,Shanghai Dragons,San Francisco Shock,Shanghai Dragons,48.53412628,48.52687073,0,0,NULL,NULL,5,4
3/8/2018 0:14,3/8/2018 0:19,Overwatch League - Stage 2,10302,1,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Volskaya Industries,1,2,1,NULL,Seoul Dynasty,Shanghai Dragons,Shanghai Dragons,Seoul Dynasty,0,0,168.3610077,240,NULL,NULL,2,0
3/8/2018 0:21,3/8/2018 0:29,Overwatch League - Stage 2,10302,1,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Volskaya Industries,2,2,1,NULL,Shanghai Dragons,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,0,0,0,168.3610077,NULL,NULL,1,2
3/8/2018 0:38,3/8/2018 0:42,Overwatch League - Stage 2,10302,2,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Lijiang Tower,1,2,0,Garden,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,Shanghai Dragons,0,0,0,0,100,34,1,0
3/8/2018 0:43,3/8/2018 0:46,Overwatch League - Stage 2,10302,2,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Lijiang Tower,2,2,0,Control Center,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,Shanghai Dragons,0,0,0,0,100,31,2,0
3/8/2018 1:03,3/8/2018 1:08,Overwatch League - Stage 2,10302,3,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,King's Row,1,1,0,NULL,Seoul Dynasty,Shanghai Dragons,Shanghai Dragons,Seoul Dynasty,0,0,0,0,NULL,NULL,0,0
3/8/2018 1:10,3/8/2018 1:11,Overwatch League - Stage 2,10302,3,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,King's Row,2,1,0,NULL,Shanghai Dragons,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,0,0,151.1289978,0,NULL,NULL,1,0
3/8/2018 1:18,3/8/2018 1:27,Overwatch League - Stage 2,10302,4,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Route 66,1,3,2,NULL,Seoul Dynasty,Shanghai Dragons,Shanghai Dragons,Seoul Dynasty,74.53929138,0,0,240,NULL,NULL,3,0
3/8/2018 1:29,3/8/2018 1:37,Overwatch League - Stage 2,10302,4,Seoul Dynasty,Seoul Dynasty,Shanghai Dragons,Route 66,2,3,2,NULL,Shanghai Dragons,Seoul Dynasty,Shanghai Dragons,Seoul Dynasty,48.45513916,74.53929138,0,0,NULL,NULL,2,3
3/8/2018 2:11,3/8/2018 2:14,Overwatch League - Stage 2,10303,1,San Francisco Shock,draw,draw,Volskaya Industries,1,4,4,NULL,San Francisco Shock,Dallas Fuel,Dallas Fuel,San Francisco Shock,0,0,277.4280396,240,NULL,NULL,2,0
3/8/2018 2:16,3/8/2018 2:20,Overwatch League - Stage 2,10303,1,San Francisco Shock,draw,draw,Volskaya Industries,2,4,4,NULL,Dallas Fuel,San Francisco Shock,Dallas Fuel,San Francisco Shock,0,0,211.5790405,277.4280396,NULL,NULL,2,2
3/8/2018 2:22,3/8/2018 2:27,Overwatch League - Stage 2,10303,1,San Francisco Shock,draw,draw,Volskaya Industries,3,4,4,NULL,Dallas Fuel,San Francisco Shock,Dallas Fuel,San Francisco Shock,0,0,0,277.4280396,NULL,NULL,4,2
3/8/2018 2:28,3/8/2018 2:32,Overwatch League - Stage 2,10303,1,San Francisco Shock,draw,draw,Volskaya Industries,4,4,4,NULL,San Francisco Shock,Dallas Fuel,Dallas Fuel,San Francisco Shock,0,0,77.7590332,0,NULL,NULL,4,4
3/8/2018 2:34,3/8/2018 2:35,Overwatch League - Stage 2,10303,1,San Francisco Shock,draw,draw,Volskaya Industries,5,4,4,NULL,San Francisco Shock,Dallas Fuel,Dallas Fuel,San Francisco Shock,0,0,0,0,NULL,NULL,4,4
3/8/2018 2:43,3/8/2018 2:48,Overwatch League - Stage 2,10303,2,San Francisco Shock,San Francisco Shock,Dallas Fuel,Lijiang Tower,1,2,1,Night Market,San Francisco Shock,Dallas Fuel,San Francisco Shock,Dallas Fuel,0,0,0,0,53,100,0,1
3/8/2018 2:49,3/8/2018 2:52,Overwatch League - Stage 2,10303,2,San Francisco Shock,San Francisco Shock,Dallas Fuel,Lijiang Tower,2,2,1,Garden,San Francisco Shock,Dallas Fuel,San Francisco Shock,Dallas Fuel,0,0,0,0,100,54,1,1
3/8/2018 2:53,3/8/2018 2:58,Overwatch League - Stage 2,10303,2,San Francisco Shock,San Francisco Shock,Dallas Fuel,Lijiang Tower,3,2,1,Control Center,San Francisco Shock,Dallas Fuel,San Francisco Shock,Dallas Fuel,0,0,0,0,100,66,2,1
3/8/2018 3:16,3/8/2018 3:20,Overwatch League - Stage 2,10303,3,San Francisco Shock,San Francisco Shock,Dallas Fuel,King's Row,1,3,1,NULL,San Francisco Shock,Dallas Fuel,Dallas Fuel,San Francisco Shock,70.29489136,0,209.5950317,0,NULL,NULL,3,0
3/8/2018 3:22,3/8/2018 3:29,Overwatch League - Stage 2,10303,3,San Francisco Shock,San Francisco Shock,Dallas Fuel,King's Row,2,3,1,NULL,Dallas Fuel,San Francisco Shock,Dallas Fuel,San Francisco Shock,110.9166031,70.29489136,0,209.5950317,NULL,NULL,1,3
3/8/2018 3:37,3/8/2018 3:44,Overwatch League - Stage 2,10303,4,San Francisco Shock,San Francisco Shock,Dallas Fuel,Route 66,1,3,1,NULL,San Francisco Shock,Dallas Fuel,Dallas Fuel,San Francisco Shock,74.57252502,0,29.35581589,240,NULL,NULL,3,0
3/8/2018 3:46,3/8/2018 3:53,Overwatch League - Stage 2,10303,4,San Francisco Shock,San Francisco Shock,Dallas Fuel,Route 66,2,3,1,NULL,Dallas Fuel,San Francisco Shock,Dallas Fuel,San Francisco Shock,84.7197876,74.57252502,0,29.35581589,NULL,NULL,1,3
3/8/2018 4:22,3/8/2018 4:29,Overwatch League - Stage 2,10304,1,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Hanamura,1,5,4,NULL,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,0,0,44.17401123,240,NULL,NULL,2,0
3/8/2018 4:31,3/8/2018 4:34,Overwatch League - Stage 2,10304,1,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Hanamura,2,5,4,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,0,0,311.6219788,60,NULL,NULL,2,2
3/8/2018 4:36,3/8/2018 4:38,Overwatch League - Stage 2,10304,1,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Hanamura,3,5,4,NULL,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,0,0,0,311.6219788,NULL,NULL,4,2
3/8/2018 4:40,3/8/2018 4:44,Overwatch League - Stage 2,10304,1,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Hanamura,4,5,4,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,0,0,85.44398499,0,NULL,NULL,4,4
3/8/2018 4:45,3/8/2018 4:47,Overwatch League - Stage 2,10304,1,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Hanamura,5,5,4,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,0,0,0,0,NULL,NULL,5,4
3/8/2018 4:53,3/8/2018 4:59,Overwatch League - Stage 2,10304,2,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Lijiang Tower,1,2,0,Control Center,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,0,0,0,0,99,100,0,1
3/8/2018 5:00,3/8/2018 5:05,Overwatch League - Stage 2,10304,2,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Lijiang Tower,2,2,0,Garden,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,0,0,0,0,99,100,0,2
3/8/2018 5:25,3/8/2018 5:32,Overwatch League - Stage 2,10304,3,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Hollywood,1,2,1,NULL,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,106.8058548,0,0,0,NULL,NULL,1,0
3/8/2018 5:34,3/8/2018 5:38,Overwatch League - Stage 2,10304,3,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Hollywood,2,2,1,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,106.8132782,106.8058548,115.6130066,0,NULL,NULL,2,1
3/8/2018 5:46,3/8/2018 5:51,Overwatch League - Stage 2,10304,4,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Watchpoint: Gibraltar,1,6,5,NULL,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,88.71025085,0,144.0346222,240,NULL,NULL,3,0
3/8/2018 5:53,3/8/2018 6:02,Overwatch League - Stage 2,10304,4,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Watchpoint: Gibraltar,2,6,5,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,88.74002075,88.71025085,60,204.0346222,NULL,NULL,3,3
3/8/2018 6:04,3/8/2018 6:08,Overwatch League - Stage 2,10304,4,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Watchpoint: Gibraltar,3,6,5,NULL,Los Angeles Gladiators,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Valiant,53.82286072,88.71025085,0,204.0346222,NULL,NULL,5,3
3/8/2018 6:09,3/8/2018 6:15,Overwatch League - Stage 2,10304,4,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,Watchpoint: Gibraltar,4,6,5,NULL,Los Angeles Valiant,Los Angeles Gladiators,Los Angeles Gladiators,Los Angeles Valiant,49.12251282,53.82286072,0,0,NULL,NULL,5,6
3/9/2018 0:12,3/9/2018 0:19,Overwatch League - Stage 2,10305,1,Seoul Dynasty,Seoul Dynasty,Philadelphia Fusion,Volskaya Industries,1,4,3,NULL,Philadelphia Fusion,Seoul Dynasty,Seoul Dynasty,Philadelphia Fusion,0,0,110.8839874,240,NULL,NULL,2,0
3/9/2018 0:21,3/9/2018 0:25,Overwatch League - Stage 2,10305,1,Seoul Dynasty,Seoul Dynasty,Philadelphia Fusion,Volskaya Industries,2,4,3,NULL,Seoul Dynasty,Philadelphia Fusion,Seoul Dynasty,Philadelphia Fusion,0,0,202.4930267,110.8839874,NULL,NULL,2,2
3/9/2018 0:27,3/9/2018 0:29,Overwatch League - Stage 2,10305,1,Seoul Dynasty,Seoul Dynasty,Philadelphia Fusion,Volskaya Industries,3,4,3,NULL,Philadelphia Fusion,Seoul Dynasty,Seoul Dynasty,Philadelphia Fusion,0,0,0,202.4930267,NULL,NULL,3,2
3/9/2018 0:31,3/9/2018 0:33,Overwatch League - Stage 2,10305,1,Seoul Dynasty,Seoul Dynasty,Philadelphia Fusion,Volskaya Industries,4,4,3,NULL,Seoul Dynasty,Philadelphia Fusion,Seoul Dynasty,Philadelphia Fusion,0,0,72.41103363,0,NULL,NULL,4,3
3/9/2018 0:40,3/9/2018 0:45,Overwatch League - Stage 2,10305,2,Seoul Dynasty,Seoul Dynasty,Philadelphia Fusion,Lijiang Tower,1,2,0,Garden,Philadelphia Fusion,Seoul Dynasty,Philadelphia Fusion,Seoul Dynasty,0,0,0,0,86,100,0,1
3/9/2018 0:46,3/9/2018 0:49,Overwatch League - Stage 2,10305,2,Seoul Dynasty,Seoul Dynasty,Philadelphia Fusion,Lijiang Tower,2,2,0,Night Market,Philadelphia Fusion,Seoul Dynasty,Philadelphia Fusion,Seoul Dynasty,0,0,0,0,21,100,0,2
3/9/2018 1:07,3/9/2018 1:14,Overwatch League - Stage 2,10305,3,Seoul Dynasty,Philadelphia Fusion,Seoul Dynasty,King's Row,1,5,3,NULL,Philadelphia Fusion,Seoul Dynasty,Seoul Dynasty,Philadelphia Fusion,70.29017639,0,83.50402069,0,NULL,NULL,3,0
3/9/2018 1:16,3/9/2018 1:22,Overwatch League - Stage 2,10305,3,Seoul Dynasty,Philadelphia Fusion,Seoul Dynasty,King's Row,2,5,3,NULL,Seoul Dynasty,Philadelphia Fusion,Seoul Dynasty,Philadelphia Fusion,70.29408264,70.29017639,104.3370819,83.50402069,NULL,NULL,3,3
3/9/2018 1:23,3/9/2018 1:26,Overwatch League - Stage 2,10305,3,Seoul Dynasty,Philadelphia Fusion,Seoul Dynasty,King's Row,3,5,3,NULL,Philadelphia Fusion,Seoul Dynasty,Seoul Dynasty,Philadelphia Fusion,25.01662445,70.29408264,0,104.3370819,NULL,NULL,5,3
3/9/2018 1:28,3/9/2018 1:30,Overwatch League - Stage 2,10305,3,Seoul Dynasty,Philadelphia Fusion,Seoul Dynasty,King's Row,4,5,3,NULL,Seoul Dynasty,Philadelphia Fusion,Seoul Dynasty,Philadelphia Fusion,0,25.01662445,0,0,NULL,NULL,3,5
